"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","exceeds_quota","total_monthly_quota","organization","cost_center_name"
"2026-02-25","cilantrosoftware","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-25","rroman-encora","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","onepackius",""
"2026-02-25","Ayushojha1110","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-25","RafaelDreschEncora","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-25","","copilot","copilot_premium_request","Code Review model","4","requests","0.04","0.16","0","0.16","True","0","Experity",""
"2026-02-25","cilantrosoftware","copilot","coding_agent_premium_request","Coding Agent model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-25","RafaelDreschEncora","copilot","copilot_premium_request","GPT-5.1","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-25","cloneluke","copilot","copilot_premium_request","GPT-5.2","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-25","tobyjoliver","copilot","copilot_premium_request","GPT-5.2","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity",""
"2026-02-25","nguider","copilot","copilot_premium_request","GPT-5.2","7","requests","0.04","0.28","0.28","0","False","300","Experity",""
"2026-02-25","bpatel-pv","copilot","copilot_premium_request","GPT-5.2","15","requests","0.04","0.6","0.6","0","False","300","Experity",""
"2026-02-25","cmonterroso-exp","copilot","copilot_premium_request","GPT-5.3-Codex","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","onepackius",""
"2026-02-26","rafaelvandyke1","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.6","requests","0.04","0.024","0.024","0","False","300","Experity",""
"2026-02-26","tyescalante","copilot","copilot_premium_request","Claude Haiku 4.5","0.33","requests","0.04","0.0132","0.0132","0","False","300","Experity",""
"2026-02-26","jfeathers13","copilot","copilot_premium_request","Claude Haiku 4.5","4.62","requests","0.04","0.18479999999999996","0.18479999999999996","0","False","300","Experity",""
"2026-02-26","ssimonson","copilot","copilot_premium_request","Claude Haiku 4.5","3.9600000000000004","requests","0.04","0.15839999999999999","0.15839999999999999","0","False","300","Experity",""
"2026-02-26","rtondeExperity","copilot","copilot_premium_request","Claude Haiku 4.5","1.9800000000000002","requests","0.04","0.0792","0.0792","0","False","300","Experity",""
"2026-02-26","bkent412","copilot","copilot_premium_request","Claude Haiku 4.5","4.95","requests","0.04","0.19799999999999995","0.19799999999999995","0","False","300","Experity",""
"2026-02-26","cmonterroso-exp","copilot","copilot_premium_request","Claude Opus 4.6","6","requests","0.04","0.24","0.24","0","False","300","onepackius",""
"2026-02-26","nkaur24","copilot","copilot_premium_request","Claude Opus 4.6","27","requests","0.04","1.08","0","1.08","True","300","Experity",""
"2026-02-26","iblatter-experity","copilot","copilot_premium_request","Claude Opus 4.6","45","requests","0.04","1.8000000000000007","0","1.8000000000000007","True","300","Experity",""
"2026-02-26","bstock21","copilot","copilot_premium_request","Claude Opus 4.6","9","requests","0.04","0.36","0","0.36","True","300","onepackius",""
"2026-02-26","twilson-eh","copilot","copilot_premium_request","Claude Opus 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-26","aswinkulath93","copilot","copilot_premium_request","Claude Opus 4.6","21","requests","0.04","0.84","0","0.84","True","300","Experity",""
"2026-02-26","JoshMalan1","copilot","copilot_premium_request","Claude Opus 4.6","21","requests","0.04","0.84","0","0.84","True","300","Experity",""
"2026-02-26","mikepedz","copilot","copilot_premium_request","Claude Opus 4.6","87","requests","0.04","3.480000000000002","3.480000000000002","0","False","300","Experity",""
"2026-02-26","zacharypollard","copilot","copilot_premium_request","Claude Opus 4.6","12","requests","0.04","0.48","0.48","0","False","300","Experity",""
"2026-02-26","jchechowitz","copilot","copilot_premium_request","Claude Sonnet 4","13","requests","0.04","0.5199999999999999","0.5199999999999999","0","False","300","Experity",""
"2026-02-26","sodakdoogie1969","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-26","bkent412","copilot","copilot_premium_request","Claude Sonnet 4","8","requests","0.04","0.32","0.32","0","False","300","Experity",""
"2026-02-26","narouz-makar","copilot","copilot_premium_request","Claude Sonnet 4.5","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-26","mshresthxperity","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-26","RafaelDreschEncora","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-26","BrandonOrtuno","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-26","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4.5","8","requests","0.04","0.32","0","0.32","True","300","Experity",""
"2026-02-26","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4.5","59","requests","0.04","2.360000000000001","0","2.360000000000001","True","300","Experity",""
"2026-02-26","PhreighnQ","copilot","copilot_premium_request","Claude Sonnet 4.5","50","requests","0.04","2.000000000000001","2.000000000000001","0","False","300","Experity",""
"2026-02-26","aswinkulath93","copilot","copilot_premium_request","Claude Sonnet 4.6","2","requests","0.04","0.08","0","0.08","True","300","Experity",""
"2026-02-26","zacharypollard","copilot","copilot_premium_request","Claude Sonnet 4.6","23","requests","0.04","0.9200000000000003","0.9200000000000003","0","False","300","Experity",""
"2026-02-26","dkarl","copilot","copilot_premium_request","Claude Sonnet 4.6","17","requests","0.04","0.68","0.68","0","False","300","Experity",""
"2026-02-26","jmunsch","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0","0.04","True","300","Experity",""
"2026-02-26","bstock21","copilot","copilot_premium_request","Claude Sonnet 4.6","21","requests","0.04","0.8400000000000002","0","0.8400000000000002","True","300","onepackius",""
"2026-02-26","tleibovich","copilot","copilot_premium_request","Claude Sonnet 4.6","25","requests","0.04","1.0000000000000002","0","1.0000000000000002","True","300","Experity",""
"2026-02-26","cmonterroso-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","19","requests","0.04","0.7600000000000001","0.7600000000000001","0","False","300","onepackius",""
"2026-02-26","jfeathers13","copilot","copilot_premium_request","Claude Sonnet 4.6","3.619999999","requests","0.04","0.144799999","0","0.144799999","True","300","Experity",""
"2026-02-26","MariiSanchez","copilot","copilot_premium_request","Claude Sonnet 4.6","41","requests","0.04","1.6400000000000008","0","1.6400000000000008","True","300","Experity",""
"2026-02-26","jfeathers13","copilot","copilot_premium_request","Claude Sonnet 4.6","37.38","requests","0.04","1.4952000000000008","1.4952000000000008","0","False","300","Experity",""
"2026-02-26","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","onepackius",""
"2026-02-26","sodakdoogie1969","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-26","bkent412","copilot","copilot_premium_request","Claude Sonnet 4.6","30","requests","0.04","1.2000000000000004","1.2000000000000004","0","False","300","Experity",""
"2026-02-26","hdaum","copilot","copilot_premium_request","Claude Sonnet 4.6","12","requests","0.04","0.4799999999999999","0.4799999999999999","0","False","300","Experity",""
"2026-02-26","tcrane20","copilot","copilot_premium_request","Claude Sonnet 4.6","12","requests","0.04","0.4799999999999999","0.4799999999999999","0","False","300","Experity",""
"2026-02-26","nkaur24","copilot","copilot_premium_request","Claude Sonnet 4.6","15","requests","0.04","0.6","0","0.6","True","300","Experity",""
"2026-02-26","tyescalante","copilot","copilot_premium_request","Claude Sonnet 4.6","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-02-26","mshresthxperity","copilot","copilot_premium_request","Claude Sonnet 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-26","sodakdoogie1969","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-26","narouz-makar","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-26","rohitjain2021","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-26","","copilot","copilot_premium_request","Code Review model","5","requests","0.04","0.2","0","0.2","True","0","Experity",""
"2026-02-26","zacharypollard","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-26","kennytran95","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0","0.08","True","300","Experity",""
"2026-02-26","cilantrosoftware","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-26","cloneluke","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-26","bkent412","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-26","kvalani","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-26","RafaelDreschEncora","copilot","copilot_premium_request","GPT-5.1","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-26","bpatel-pv","copilot","copilot_premium_request","GPT-5.2","12","requests","0.04","0.4799999999999999","0.4799999999999999","0","False","300","Experity",""
"2026-02-26","GulayGencer","copilot","copilot_premium_request","GPT-5.2","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-26","cloneluke","copilot","copilot_premium_request","GPT-5.2","11","requests","0.04","0.43999999999999995","0.43999999999999995","0","False","300","Experity",""
"2026-02-26","tcrane20","copilot","copilot_premium_request","GPT-5.3-Codex","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-26","cmonterroso-exp","copilot","copilot_premium_request","GPT-5.3-Codex","1","requests","0.04","0.04","0.04","0","False","300","onepackius",""
"2026-02-26","kjm0001","copilot","copilot_premium_request","GPT-5.3-Codex","27","requests","0.04","1.0800000000000003","0","1.0800000000000003","True","300","Experity",""
"2026-02-26","BrandonOrtuno","copilot","copilot_premium_request","Gemini 3 Pro","13","requests","0.04","0.5199999999999999","0.5199999999999999","0","False","300","Experity",""
"2026-02-27","hdaum","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.3","requests","0.04","0.012","0.012","0","False","300","Experity",""
"2026-02-27","rafaelvandyke1","copilot","copilot_premium_request","Auto: Claude Sonnet 4.5","4.5","requests","0.04","0.18","0.18","0","False","300","Experity",""
"2026-02-27","rafaelvandyke1","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","0.9","requests","0.04","0.036","0.036","0","False","300","Experity",""
"2026-02-27","hdaum","copilot","copilot_premium_request","Claude Haiku 4.5","0.33","requests","0.04","0.0132","0.0132","0","False","300","Experity",""
"2026-02-27","RafaelDreschEncora","copilot","copilot_premium_request","Claude Haiku 4.5","1.6500000000000001","requests","0.04","0.066","0.066","0","False","300","Experity",""
"2026-02-27","ssimonson","copilot","copilot_premium_request","Claude Haiku 4.5","3.9600000000000004","requests","0.04","0.15839999999999999","0.15839999999999999","0","False","300","Experity",""
"2026-02-27","twilson-eh","copilot","copilot_premium_request","Claude Haiku 4.5","0.99","requests","0.04","0.039599999999999996","0.039599999999999996","0","False","300","Experity",""
"2026-02-27","rtondeExperity","copilot","copilot_premium_request","Claude Haiku 4.5","0.99","requests","0.04","0.039599999999999996","0.039599999999999996","0","False","300","Experity",""
"2026-02-27","mikepedz","copilot","copilot_premium_request","Claude Opus 4.6","39","requests","0.04","1.5600000000000005","1.5600000000000005","0","False","300","Experity",""
"2026-02-27","hdaum","copilot","copilot_premium_request","Claude Opus 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-27","twilson-eh","copilot","copilot_premium_request","Claude Opus 4.6","42","requests","0.04","1.6800000000000006","1.6800000000000006","0","False","300","Experity",""
"2026-02-27","aswinkulath93","copilot","copilot_premium_request","Claude Opus 4.6","15","requests","0.04","0.6","0","0.6","True","300","Experity",""
"2026-02-27","JoshMalan1","copilot","copilot_premium_request","Claude Opus 4.6","15","requests","0.04","0.6","0","0.6","True","300","Experity",""
"2026-02-27","zacharypollard","copilot","copilot_premium_request","Claude Opus 4.6","24","requests","0.04","0.96","0.96","0","False","300","Experity",""
"2026-02-27","iblatter-experity","copilot","copilot_premium_request","Claude Opus 4.6","84","requests","0.04","3.360000000000002","0","3.360000000000002","True","300","Experity",""
"2026-02-27","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.5","8","requests","0.04","0.32","0.32","0","False","300","onepackius",""
"2026-02-27","PhreighnQ","copilot","copilot_premium_request","Claude Sonnet 4.5","42","requests","0.04","1.6800000000000008","1.6800000000000008","0","False","300","Experity",""
"2026-02-27","RafaelDreschEncora","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-27","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0","0.04","True","300","Experity",""
"2026-02-27","Ayushojha1110","copilot","copilot_premium_request","Claude Sonnet 4.5","15","requests","0.04","0.6","0.6","0","False","300","Experity",""
"2026-02-27","AldoMX","copilot","copilot_premium_request","Claude Sonnet 4.5","7","requests","0.04","0.28","0.28","0","False","300","Experity",""
"2026-02-27","jfeathers13","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0","0.04","True","300","Experity",""
"2026-02-27","zacharypollard","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-27","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4.5","60","requests","0.04","2.4000000000000012","0","2.4000000000000012","True","300","Experity",""
"2026-02-27","narouz-makar","copilot","copilot_premium_request","Claude Sonnet 4.5","15","requests","0.04","0.6","0.6","0","False","300","Experity",""
"2026-02-27","jchechowitz","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-02-27","bstock21","copilot","copilot_premium_request","Claude Sonnet 4.6","7","requests","0.04","0.28","0","0.28","True","300","onepackius",""
"2026-02-27","cilantrosoftware","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-27","hdaum","copilot","copilot_premium_request","Claude Sonnet 4.6","11","requests","0.04","0.43999999999999995","0.43999999999999995","0","False","300","Experity",""
"2026-02-27","MariiSanchez","copilot","copilot_premium_request","Claude Sonnet 4.6","6","requests","0.04","0.24000000000000002","0","0.24000000000000002","True","300","Experity",""
"2026-02-27","cloneluke","copilot","copilot_premium_request","Claude Sonnet 4.6","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-27","zacharypollard","copilot","copilot_premium_request","Claude Sonnet 4.6","19","requests","0.04","0.7600000000000001","0.7600000000000001","0","False","300","Experity",""
"2026-02-27","dkarl","copilot","copilot_premium_request","Claude Sonnet 4.6","7","requests","0.04","0.28","0.28","0","False","300","Experity",""
"2026-02-27","tcrane20","copilot","copilot_premium_request","Claude Sonnet 4.6","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity",""
"2026-02-27","RafaelDreschEncora","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-27","jfeathers13","copilot","copilot_premium_request","Claude Sonnet 4.6","62","requests","0.04","2.4800000000000013","0","2.4800000000000013","True","300","Experity",""
"2026-02-27","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","35.999999998999996","requests","0.04","1.4399999990000005","1.4399999990000005","0","False","300","onepackius",""
"2026-02-27","nkaur24","copilot","copilot_premium_request","Claude Sonnet 4.6","21","requests","0.04","0.8400000000000002","0","0.8400000000000002","True","300","Experity",""
"2026-02-27","bkent412","copilot","copilot_premium_request","Claude Sonnet 4.6","20","requests","0.04","0.8000000000000002","0.8000000000000002","0","False","300","Experity",""
"2026-02-27","tyescalante","copilot","copilot_premium_request","Claude Sonnet 4.6","8","requests","0.04","0.32","0.32","0","False","300","Experity",""
"2026-02-27","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","10","requests","0.04","0.39999999999999997","0","0.39999999999999997","True","300","onepackius",""
"2026-02-27","cmonterroso-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","3","requests","0.04","0.12","0.12","0","False","300","onepackius",""
"2026-02-27","tleibovich","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","300","Experity",""
"2026-02-27","RafaelDreschEncora","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-27","rgiordano66","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-27","leima2010","copilot","copilot_premium_request","Code Review model","3","requests","0.04","0.12","0.12","0","False","300","onepackius",""
"2026-02-27","kennytran95","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","300","Experity",""
"2026-02-27","twilson-eh","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-27","NorJull","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","onepackius",""
"2026-02-27","bwhiteOP","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-27","iblatter-experity","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","300","Experity",""
"2026-02-27","cloneluke","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-27","","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0","0.08","True","0","Experity",""
"2026-02-27","zacharypollard","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-27","rroman-encora","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","onepackius",""
"2026-02-27","Ayushojha1110","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-27","cilantrosoftware","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity",""
"2026-02-27","leima2010","copilot","coding_agent_premium_request","Coding Agent model","1","requests","0.04","0.04","0.04","0","False","300","onepackius",""
"2026-02-27","seth-trudeau","copilot","coding_agent_premium_request","Coding Agent model","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-27","RafaelDreschEncora","copilot","copilot_premium_request","GPT-5.1","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-02-27","RafaelDreschEncora","copilot","copilot_premium_request","GPT-5.1-Codex-Max","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-27","jchechowitz","copilot","copilot_premium_request","GPT-5.2","4","requests","0.04","0.16","0.16","0","False","300","Experity",""
"2026-02-27","rtondeExperity","copilot","copilot_premium_request","GPT-5.2","12","requests","0.04","0.4799999999999999","0.4799999999999999","0","False","300","Experity",""
"2026-02-27","cloneluke","copilot","copilot_premium_request","GPT-5.2","20","requests","0.04","0.8000000000000002","0.8000000000000002","0","False","300","Experity",""
"2026-02-27","tcrane20","copilot","copilot_premium_request","GPT-5.2","1","requests","0.04","0.04","0.04","0","False","300","Experity",""
"2026-02-27","bpatel-pv","copilot","copilot_premium_request","GPT-5.2","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-27","kjm0001","copilot","copilot_premium_request","GPT-5.3-Codex","14","requests","0.04","0.5599999999999999","0","0.5599999999999999","True","300","Experity",""
"2026-02-28","narouz-makar","copilot","copilot_premium_request","Claude Sonnet 4.5","8","requests","0.04","0.32","0","0.32","True","300","Experity",""
"2026-02-28","bkent412","copilot","copilot_premium_request","Claude Sonnet 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity",""
"2026-02-28","","copilot","copilot_premium_request","Code Review model","4","requests","0.04","0.16","0","0.16","True","0","Experity",""
"2026-02-28","kjm0001","copilot","copilot_premium_request","GPT-5.3-Codex","48","requests","0.04","1.920000000000001","0","1.920000000000001","True","300","Experity",""
"2026-02-28","narouz-makar","copilot","copilot_premium_request","GPT-5.3-Codex","1","requests","0.04","0.04","0","0.04","True","300","Experity",""
