"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","exceeds_quota","total_monthly_quota","organization","cost_center_name","aic_quantity","aic_gross_amount"
"2026-05-15","cilantrosoftware","copilot","copilot_premium_request","Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","Experity","","244.61499000000006","2.4461498999999995"
"2026-05-15","cloneluke","copilot","copilot_premium_request","Claude Sonnet 4.6","10","requests","0.04","0.39999999999999997","0","0.39999999999999997","True","300","Experity","","176.91741","1.7691740999999999"
"2026-05-15","zacharypollard","copilot","copilot_premium_request","Claude Sonnet 4.6","7","requests","0.04","0.28","0.28","0","False","300","Experity","","333.93077999999997","3.3393078"
"2026-05-15","tobyjoliver","copilot","copilot_premium_request","Claude Sonnet 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity","","100.71728999999999","1.0071729"
"2026-05-15","mikepedz","copilot","copilot_premium_request","Claude Sonnet 4.6","4","requests","0.04","0.16","0","0.16","True","300","Experity","","27.91773","0.2791773"
"2026-05-15","Jaredl-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","10","requests","0.04","0.39999999999999997","0.39999999999999997","0","False","300","Experity","","366.0361199999999","3.6603612000000005"
"2026-05-15","cilantrosoftware","copilot","copilot_premium_request","Claude Sonnet 4.6","5","requests","0.04","0.2","0","0.2","True","300","Experity","","117.189495","1.17189495"
"2026-05-15","tyescalante","copilot","copilot_premium_request","Claude Sonnet 4.6","19","requests","0.04","0.7600000000000001","0.7600000000000001","0","False","300","Experity","","1143.1545749999998","11.431545749999994"
"2026-05-15","RafaelDreschExperity","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity","","11.89671","0.1189671"
"2026-05-15","tleibovich","copilot","copilot_premium_request","Claude Sonnet 4.6","9","requests","0.04","0.36","0.36","0","False","300","Experity","","269.87505","2.6987504999999996"
"2026-05-15","dan-experity","copilot","copilot_premium_request","Claude Sonnet 4.6","7","requests","0.04","0.28","0.28","0","False","300","Experity","","1156.4541750000012","11.564541750000002"
"2026-05-15","sam-harris-experity","copilot","copilot_premium_request","Claude Sonnet 4.6","19","requests","0.04","0.7600000000000001","0","0.7600000000000001","True","300","Experity","","262.73472","2.6273472000000004"
"2026-05-15","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4.6","17","requests","0.04","0.68","0.68","0","False","300","Experity","","151.7175","1.517175"
"2026-05-15","mikepedz","copilot","copilot_premium_request","Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","Experity","","8.837865","0.08837865"
"2026-05-15","ssimonson","copilot","copilot_premium_request","Claude Sonnet 4.6","7","requests","0.04","0.28","0.28","0","False","300","Experity","","172.80335999999997","1.7280335999999998"
"2026-05-15","bstock21","copilot","copilot_premium_request","Claude Sonnet 4.6","27","requests","0.04","1.0800000000000003","0","1.0800000000000003","True","300","onepackius","","350.61238499999996","3.5061238500000003"
"2026-05-15","aswinkulath93","copilot","copilot_premium_request","Claude Sonnet 4.6","7","requests","0.04","0.28","0.28","0","False","300","Experity","","300.7742850000001","3.0077428499999987"
"2026-05-15","rgiordano66","copilot","copilot_premium_request","Claude Sonnet 4.6","4","requests","0.04","0.16","0.16","0","False","300","Experity","","69.508815","0.6950881499999998"
"2026-05-15","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","37","requests","0.04","1.4800000000000006","0","1.4800000000000006","True","300","onepackius","","955.09278","9.550927800000002"
"2026-05-15","Levoni","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0.04","0","False","300","Experity","","42.380610000000004","0.42380609999999996"
"2026-05-15","bstock21","copilot","copilot_premium_request","Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","onepackius","","1362.0899399999994","13.620899400000006"
"2026-05-15","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","onepackius","","2014.0477349999996","20.140477350000015"
"2026-05-15","jmunsch","copilot","copilot_premium_request","Claude Sonnet 4.6","2","requests","0.04","0.08","0.08","0","False","300","Experity","","158.012175","1.5801217500000004"
"2026-05-15","NorJull","copilot","copilot_premium_request","Claude Sonnet 4.6","15","requests","0.04","0.6","0.6","0","False","300","onepackius","","546.8268449999999","5.468268449999999"
"2026-05-15","mma-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","28","requests","0.04","1.1200000000000003","1.1200000000000003","0","False","300","Experity","","1156.4358900000002","11.5643589"
"2026-05-15","mariomcguire","copilot","copilot_premium_request","Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","Experity","","197.48703","1.9748702999999996"
"2026-05-15","jfeathers13","copilot","copilot_premium_request","Claude Sonnet 4.6","2","requests","0.04","0.08","0.08","0","False","300","Experity","","109.46034","1.0946034"
"2026-05-15","aswinkulath93","copilot","copilot_premium_request","Code Review model","4","requests","0.04","0.16","0.16","0","False","300","Experity","","345.4024","3.454024"
"2026-05-15","sseely-experity","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","43.487625","0.43487625"
"2026-05-15","mma-exp","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","15.174845","0.15174845"
"2026-05-15","sam-harris-experity","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","300","Experity","","33.577325","0.33577325"
"2026-05-15","tyescalante","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","32.04978","0.3204978"
"2026-05-15","iblatter-experity","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0","0.08","True","300","Experity","","48.937104999999995","0.48937105000000003"
"2026-05-15","RafaelDreschExperity","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","47.94445","0.47944450000000005"
"2026-05-15","rgiordano66","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","20.633275","0.20633275"
"2026-05-15","sodakdoogie1969","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","52.085125","0.52085125"
"2026-05-15","","copilot","copilot_premium_request","Code Review model","4","requests","0.04","0.16","0","0.16","True","0","Experity","","155.467095","1.55467095"
"2026-05-15","tleibovich","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","79.325225","0.7932522500000001"
"2026-05-15","seth-trudeau","copilot","copilot_premium_request","Code Review model","2","requests","0.04","0.08","0.08","0","False","300","Experity","","1486.3814","14.863814000000001"
"2026-05-15","bstock21","copilot","copilot_premium_request","Code Review model","8","requests","0.04","0.32","0","0.32","True","300","onepackius","","1830.5871200000001","18.305871200000002"
"2026-05-15","seth-trudeau","copilot","coding_agent_premium_request","Coding Agent model","0","requests","0.04","0","0","0","False","2147483647","Experity","","9.0736","0.09073600000000001"
"2026-05-15","seth-trudeau","copilot","coding_agent_premium_request","Coding Agent model","1","requests","0.04","0.04","0.04","0","False","300","Experity","","25.751175","0.25751175000000004"
"2026-05-15","Alex1953s","copilot","copilot_premium_request","GPT-4.1","0","requests","0.04","0","0","0","False","2147483647","Experity","","1.0324","0.010324"
"2026-05-15","sseely-experity","copilot","copilot_premium_request","GPT-4.1","0","requests","0.04","0","0","0","False","2147483647","Experity","","0.0776","0.000776"
"2026-05-15","hdaum","copilot","copilot_premium_request","GPT-5 mini","0","requests","0.04","0","0","0","False","2147483647","Experity","","0.081175","0.00081175"
"2026-05-15","dan-experity","copilot","copilot_premium_request","GPT-5 mini","0","requests","0.04","0","0","0","False","2147483647","Experity","","22.389805","0.22389805000000002"
"2026-05-15","jmunsch","copilot","copilot_premium_request","GPT-5 mini","0","requests","0.04","0","0","0","False","2147483647","Experity","","0.061025","0.00061025"
"2026-05-15","bstock21","copilot","copilot_premium_request","GPT-5 mini","0","requests","0.04","0","0","0","False","2147483647","onepackius","","0.12307499999999999","0.00123075"
"2026-05-15","tarana88","copilot","copilot_premium_request","GPT-5.2","3","requests","0.04","0.12","0.12","0","False","300","Experity","","7.491925","0.07491925"
"2026-05-15","tdigambar","copilot","copilot_premium_request","GPT-5.3-Codex","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity","","290.17548000000005","2.9017548000000004"
"2026-05-15","njoshi1128","copilot","copilot_premium_request","GPT-5.4","1","requests","0.04","0.04","0.04","0","False","300","Experity","","10.2193","0.102193"
"2026-05-15","mariomcguire","copilot","copilot_premium_request","GPT-5.4","0","requests","0.04","0","0","0","False","300","Experity","","61.232465","0.61232465"
"2026-05-15","cloneluke","copilot","copilot_premium_request","GPT-5.4","0","requests","0.04","0","0","0","False","300","Experity","","104.12391500000001","1.04123915"
"2026-05-15","hdaum","copilot","copilot_premium_request","GPT-5.4","1","requests","0.04","0.04","0.04","0","False","300","Experity","","5.144055","0.05144055"
"2026-05-15","cloneluke","copilot","copilot_premium_request","GPT-5.4","7","requests","0.04","0.28","0","0.28","True","300","Experity","","60.55938000000001","0.6055938000000001"
"2026-05-15","lathapinnaka","copilot","copilot_premium_request","GPT-5.4","3","requests","0.04","0.12","0.12","0","False","300","Experity","","25.99331","0.25993310000000003"
"2026-05-15","paulnicole","copilot","copilot_premium_request","GPT-5.4","3","requests","0.04","0.12","0.12","0","False","300","Experity","","19.434835","0.19434835"
"2026-05-15","bpatel-pv","copilot","copilot_premium_request","GPT-5.4","1","requests","0.04","0.04","0.04","0","False","300","Experity","","10.969000000000001","0.10969000000000001"
"2026-05-15","cmonterroso-exp","copilot","copilot_premium_request","GPT-5.4","13","requests","0.04","0.5199999999999999","0.5199999999999999","0","False","300","onepackius","","577.8525200000001","5.778525200000001"
"2026-05-15","hdaum","copilot","copilot_premium_request","Gemini 3 Flash","0","requests","0.04","0","0","0","False","300","Experity","","1.0338","0.010338"
"2026-05-15","iblatter-experity","copilot","copilot_premium_request","Gemini 3 Flash","0","requests","0.04","0","0","0","False","300","Experity","","34.188799999999986","0.3418880000000002"
"2026-05-15","cloneluke","copilot","copilot_premium_request","Gemini 3 Flash","0","requests","0.04","0","0","0","False","300","Experity","","0.4033","0.004033"
"2026-05-15","cloneluke","copilot","copilot_premium_request","Gemini 3.1 Pro","0","requests","0.04","0","0","0","False","300","Experity","","94.05857999999999","0.9405858"
"2026-05-15","cloneluke","copilot","copilot_premium_request","Gemini 3.1 Pro","5","requests","0.04","0.2","0","0.2","True","300","Experity","","31.06704","0.31067039999999996"
"2026-05-15","cloneluke","copilot","copilot_premium_request","Grok Code Fast 1","0","requests","0.04","0","0","0","False","300","Experity","","9.178096000000002","0.09178096000000001"
"2026-05-15","cloneluke","copilot","copilot_premium_request","Grok Code Fast 1","0.5","requests","0.04","0.02","0","0.02","True","300","Experity","","1.165592","0.01165592"
"2026-05-16","iblatter-experity","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","24.035585000000008","0.24035585"
"2026-05-16","iblatter-experity","copilot","copilot_premium_request","Claude Opus 4.7","150","requests","0.04","5.999999999999999","0","5.999999999999999","True","300","Experity","","60.975350000000006","0.6097535000000001"
"2026-05-16","iblatter-experity","copilot","copilot_premium_request","Claude Opus 4.7","0","requests","0.04","0","0","0","False","300","Experity","","33.2192","0.33219200000000004"
"2026-05-16","iblatter-experity","copilot","copilot_premium_request","Claude Sonnet 4.6","10","requests","0.04","0.39999999999999997","0","0.39999999999999997","True","300","Experity","","54.035610000000005","0.5403561000000001"
"2026-05-16","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","onepackius","","802.8613949999997","8.028613949999999"
"2026-05-16","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","14","requests","0.04","0.5599999999999999","0","0.5599999999999999","True","300","onepackius","","478.66087500000003","4.78660875"
"2026-05-16","iblatter-experity","copilot","copilot_premium_request","Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","Experity","","143.59585499999997","1.4359585499999998"
"2026-05-16","mma-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity","","64.88871","0.6488870999999999"
"2026-05-16","sg-m","copilot","copilot_premium_request","GPT-4.1","0","requests","0.04","0","0","0","False","2147483647","Experity","","29.315399999999997","0.293154"
"2026-05-16","sg-m","copilot","copilot_premium_request","GPT-5 mini","0","requests","0.04","0","0","0","False","2147483647","Experity","","0.05765","0.0005765"
"2026-05-17","JoshMalan1","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","81.72049500000004","0.8172049500000003"
"2026-05-17","JoshMalan1","copilot","copilot_premium_request","Claude Opus 4.6","0","requests","0.04","0","0","0","False","300","Experity","","1468.5928749999998","14.685928749999993"
"2026-05-17","JoshMalan1","copilot","copilot_premium_request","Claude Opus 4.6","27","requests","0.04","1.08","0","1.08","True","300","Experity","","272.86917500000004","2.7286917500000003"
"2026-05-17","rroman-encora","copilot","copilot_premium_request","Claude Sonnet 4.6","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","onepackius","","81.84864","0.8184863999999998"
"2026-05-17","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","1","requests","0.04","0.04","0","0.04","True","300","onepackius","","79.2816","0.792816"
"2026-05-17","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","onepackius","","65.53575000000001","0.6553575"
"2026-05-17","seth-trudeau","copilot","copilot_premium_request","Claude Sonnet 4.6","10","requests","0.04","0.39999999999999997","0.39999999999999997","0","False","300","Experity","","461.4329399999999","4.614329400000002"
"2026-05-17","Jaredl-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","4","requests","0.04","0.16","0.16","0","False","300","Experity","","55.66941","0.5566941000000001"
"2026-05-17","rroman-encora","copilot","copilot_premium_request","GPT-5 mini","0","requests","0.04","0","0","0","False","2147483647","onepackius","","0.09025","0.0009025"
"2026-05-17","seth-trudeau","copilot","copilot_premium_request","GPT-5 mini","0","requests","0.04","0","0","0","False","2147483647","Experity","","0.05765","0.0005765"
"2026-05-17","kjm0001","copilot","copilot_premium_request","GPT-5.4","3","requests","0.04","0.12","0.12","0","False","300","Experity","","90.82237500000001","0.9082237500000001"
"2026-05-18","snehathaduruexperity","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","40.981958999999996","0.40981959"
"2026-05-18","cloneluke","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","1.5","requests","0.04","0.06","0","0.06","True","300","Experity","","38.595473999999996","0.3859547400000001"
"2026-05-18","MariiSanchez","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.6","requests","0.04","0.024","0","0.024","True","300","Experity","","8.829288","0.08829288"
"2026-05-18","MariiSanchez","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","3.735486","0.03735486"
"2026-05-18","snehathaduruexperity","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0.6","requests","0.04","0.024","0","0.024","True","300","Experity","","2.3679765","0.023679765000000005"
"2026-05-18","cloneluke","copilot","copilot_premium_request","Auto: Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","184.75849799999992","1.8475849799999995"
"2026-05-18","radhagurung","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","9.000000000000002","requests","0.04","0.35999999999999993","0.35999999999999993","0","False","300","Experity","","278.3085209999999","2.78308521"
"2026-05-18","snehathaduruexperity","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","Experity","","72.142866","0.72142866"
"2026-05-18","MariiSanchez","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","14.400000000000004","requests","0.04","0.576","0","0.576","True","300","Experity","","100.646226","1.00646226"
"2026-05-18","MariiSanchez","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","Experity","","48.591792","0.48591792"
"2026-05-18","snehathaduruexperity","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","3.6","requests","0.04","0.144","0","0.144","True","300","Experity","","71.4666375","0.714666375"
"2026-05-18","cloneluke","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","0.9","requests","0.04","0.036","0","0.036","True","300","Experity","","25.4409525","0.254409525"
"2026-05-18","cloneluke","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","Experity","","60.9396345","0.6093963449999998"
"2026-05-18","tdigambar","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","2.7","requests","0.04","0.10799999999999998","0.10799999999999998","0","False","300","Experity","","177.58593899999997","1.77585939"
"2026-05-18","bstock21","copilot","coding_agent_premium_request","Auto: Coding Agent model","0","requests","0.04","0","0","0","False","300","onepackius","","0.956592","0.00956592"
"2026-05-18","cloneluke","copilot","coding_agent_premium_request","Auto: Coding Agent model","0.9","requests","0.04","0.036","0","0.036","True","300","Experity","","8.13321","0.0813321"
"2026-05-18","cloneluke","copilot","coding_agent_premium_request","Auto: Coding Agent model","0","requests","0.04","0","0","0","False","300","Experity","","118.82631149999997","1.188263115"
"2026-05-18","bstock21","copilot","coding_agent_premium_request","Auto: Coding Agent model","0.9","requests","0.04","0.036","0","0.036","True","300","onepackius","","3.3290775","0.033290775"
"2026-05-18","radhagurung","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","3.6","requests","0.04","0.144","0.144","0","False","300","Experity","","42.450376500000004","0.42450376500000003"
"2026-05-18","MariiSanchez","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","14.400000000000004","requests","0.04","0.576","0","0.576","True","300","Experity","","106.039899","1.0603989900000002"
"2026-05-18","AldoMX","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","2.7","requests","0.04","0.10799999999999998","0.10799999999999998","0","False","300","Experity","","26.688753000000002","0.26688753000000004"
"2026-05-18","MariiSanchez","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","0","requests","0.04","0","0","0","False","300","Experity","","707.6200635000001","7.076200635000002"
"2026-05-18","tdigambar","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","7.200000000000001","requests","0.04","0.288","0.288","0","False","300","Experity","","76.328532","0.76328532"
"2026-05-18","snehathaduruexperity","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","6.300000000000001","requests","0.04","0.252","0","0.252","True","300","Experity","","36.063184500000006","0.360631845"
"2026-05-18","snehathaduruexperity","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","0","requests","0.04","0","0","0","False","300","Experity","","52.875364499999996","0.5287536450000001"
"2026-05-18","radhagurung","copilot","copilot_premium_request","Auto: GPT-5.4","0.9","requests","0.04","0.036","0.036","0","False","300","Experity","","19.307609999999997","0.1930761"
"2026-05-18","AldoMX","copilot","copilot_premium_request","Auto: GPT-5.4","0.9","requests","0.04","0.036","0.036","0","False","300","Experity","","7.484778","0.07484778"
"2026-05-18","tdigambar","copilot","copilot_premium_request","Auto: GPT-5.4","1.8","requests","0.04","0.072","0.072","0","False","300","Experity","","10.866460499999999","0.108664605"
"2026-05-18","radhagurung","copilot","copilot_premium_request","Auto: GPT-5.4 mini","0.3","requests","0.04","0.012","0.012","0","False","300","Experity","","4.101435","0.041014350000000005"
"2026-05-18","mikepedz","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","13.97069","0.13970690000000002"
"2026-05-18","narouz-makar","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","18.38878","0.1838878"
"2026-05-18","ssimonson","copilot","copilot_premium_request","Claude Haiku 4.5","2.64","requests","0.04","0.10560000000000001","0.10560000000000001","0","False","300","Experity","","41.05852","0.41058520000000004"
"2026-05-18","bkent412","copilot","copilot_premium_request","Claude Haiku 4.5","2.64","requests","0.04","0.10560000000000001","0.10560000000000001","0","False","300","Experity","","53.03250000000001","0.5303250000000002"
"2026-05-18","mariomcguire","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","157.57289","1.5757289000000005"
"2026-05-18","ProximaSamal","copilot","copilot_premium_request","Claude Haiku 4.5","43.22999999999986","requests","0.04","1.729200000000005","1.729200000000005","0","False","300","Experity","","741.9468199999995","7.419468199999999"
"2026-05-18","JoshMalan1","copilot","copilot_premium_request","Claude Haiku 4.5","0","requests","0.04","0","0","0","False","300","Experity","","92.37012499999999","0.9237012499999997"
"2026-05-18","PVMisCthulhu","copilot","copilot_premium_request","Claude Opus 4.6","303","requests","0.04","12.11999999999998","0","12.11999999999998","True","300","Experity","","4210.170800000001","42.101707999999995"
"2026-05-18","cilantrosoftware","copilot","copilot_premium_request","Claude Opus 4.6","3","requests","0.04","0.12","0","0.12","True","300","Experity","","20.55025","0.20550249999999998"
"2026-05-18","PVMisCthulhu","copilot","copilot_premium_request","Claude Opus 4.6","0","requests","0.04","0","0","0","False","300","Experity","","10444.815299999997","104.4481529999999"
"2026-05-18","adamkenvin","copilot","copilot_premium_request","Claude Opus 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity","","440.7136000000001","4.407136000000002"
"2026-05-18","narouz-makar","copilot","copilot_premium_request","Claude Opus 4.6","72","requests","0.04","2.8800000000000017","0","2.8800000000000017","True","300","Experity","","272.8063250000001","2.72806325"
"2026-05-18","twilson-eh","copilot","copilot_premium_request","Claude Opus 4.6","30","requests","0.04","1.2000000000000002","1.2000000000000002","0","False","300","Experity","","1370.2344750000002","13.702344749999998"
"2026-05-18","narouz-makar","copilot","copilot_premium_request","Claude Opus 4.6","0","requests","0.04","0","0","0","False","300","Experity","","1329.7135250000001","13.29713524999999"
"2026-05-18","JoshMalan1","copilot","copilot_premium_request","Claude Opus 4.6","177","requests","0.04","7.080000000000005","0","7.080000000000005","True","300","Experity","","682.1694250000002","6.821694249999998"
"2026-05-18","JoshMalan1","copilot","copilot_premium_request","Claude Opus 4.6","0","requests","0.04","0","0","0","False","300","Experity","","3218.594074999999","32.185940750000036"
"2026-05-18","BrandonOrtuno","copilot","copilot_premium_request","Claude Opus 4.6","6","requests","0.04","0.24","0.24","0","False","300","Experity","","87.02780000000001","0.870278"
"2026-05-18","cilantrosoftware","copilot","copilot_premium_request","Claude Opus 4.6","0","requests","0.04","0","0","0","False","300","Experity","","41.128524999999996","0.41128525000000005"
"2026-05-18","mikepedz","copilot","copilot_premium_request","Claude Opus 4.6","0","requests","0.04","0","0","0","False","300","Experity","","957.4129250000002","9.57412925"
"2026-05-18","mikepedz","copilot","copilot_premium_request","Claude Opus 4.6","57","requests","0.04","2.280000000000001","0","2.280000000000001","True","300","Experity","","535.6474750000001","5.356474749999999"
"2026-05-18","snehathaduruexperity","copilot","copilot_premium_request","Claude Opus 4.7","74.7","requests","0.04","2.988","0","2.988","True","300","Experity","","557.6033749999999","5.57603375"
"2026-05-18","snehathaduruexperity","copilot","copilot_premium_request","Claude Opus 4.7","45.299999999","requests","0.04","1.8119999990000002","1.8119999990000002","0","False","300","Experity","","930.00875","9.300087499999998"
"2026-05-18","cloneluke","copilot","copilot_premium_request","Claude Opus 4.7","15","requests","0.04","0.6","0","0.6","True","300","Experity","","75.66175","0.7566174999999999"
"2026-05-18","cloneluke","copilot","copilot_premium_request","Claude Opus 4.7","0","requests","0.04","0","0","0","False","300","Experity","","90.97534999999999","0.9097535"
"2026-05-18","iblatter-experity","copilot","copilot_premium_request","Claude Opus 4.7","480","requests","0.04","19.200000000000003","0","19.200000000000003","True","300","Experity","","743.0685249999999","7.430685250000001"
"2026-05-18","varun-experity","copilot","copilot_premium_request","Claude Opus 4.7","0","requests","0.04","0","0","0","False","300","Experity","","56.5227","0.565227"
"2026-05-18","varun-experity","copilot","copilot_premium_request","Claude Opus 4.7","15","requests","0.04","0.6","0","0.6","True","300","Experity","","9.651425","0.09651425"
"2026-05-18","iblatter-experity","copilot","copilot_premium_request","Claude Opus 4.7","0","requests","0.04","0","0","0","False","300","Experity","","5615.422049999996","56.15422049999997"
"2026-05-18","mikepedz","copilot","copilot_premium_request","Claude Opus 4.7","0","requests","0.04","0","0","0","False","300","Experity","","221.053025","2.2105302499999997"
"2026-05-18","mikepedz","copilot","copilot_premium_request","Claude Opus 4.7","30","requests","0.04","1.2","0","1.2","True","300","Experity","","117.63624999999999","1.1763625"
"2026-05-18","james-ordinola-experity","copilot","copilot_premium_request","Claude Sonnet 4.5","2","requests","0.04","0.08","0.08","0","False","300","Experity","","58.57124999999999","0.5857124999999999"
"2026-05-18","cloneluke","copilot","copilot_premium_request","Claude Sonnet 4.6","11","requests","0.04","0.43999999999999995","0","0.43999999999999995","True","300","Experity","","39.34251","0.3934251"
"2026-05-18","zacharypollard","copilot","copilot_premium_request","Claude Sonnet 4.6","6","requests","0.04","0.24000000000000002","0.24000000000000002","0","False","300","Experity","","831.6020400000003","8.316020400000003"
"2026-05-18","tobyjoliver","copilot","copilot_premium_request","Claude Sonnet 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity","","161.3904","1.6139039999999998"
"2026-05-18","Sanket-EXP","copilot","copilot_premium_request","Claude Sonnet 4.6","18","requests","0.04","0.7200000000000001","0.7200000000000001","0","False","300","Experity","","241.79747999999998","2.4179747999999996"
"2026-05-18","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","27","requests","0.04","1.0800000000000003","0","1.0800000000000003","True","300","onepackius","","809.3697599999999","8.093697599999999"
"2026-05-18","leima2010","copilot","copilot_premium_request","Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","onepackius","","1879.3880700000004","18.793880700000003"
"2026-05-18","aswinkulath93","copilot","copilot_premium_request","Claude Sonnet 4.6","22","requests","0.04","0.8800000000000002","0.8800000000000002","0","False","300","Experity","","1662.4615500000007","16.624615499999997"
"2026-05-18","ithank","copilot","copilot_premium_request","Claude Sonnet 4.6","9","requests","0.04","0.36","0.36","0","False","300","Experity","","234.87076499999998","2.34870765"
"2026-05-18","jfeathers13","copilot","copilot_premium_request","Claude Sonnet 4.6","2","requests","0.04","0.08","0.08","0","False","300","Experity","","55.0248","0.550248"
"2026-05-18","adamkenvin","copilot","copilot_premium_request","Claude Sonnet 4.6","5","requests","0.04","0.2","0.2","0","False","300","Experity","","157.21181999999996","1.5721181999999998"
"2026-05-18","Levoni","copilot","copilot_premium_request","Claude Sonnet 4.6","4","requests","0.04","0.16","0.16","0","False","300","Experity","","105.11877","1.0511877"
"2026-05-18","bstock21","copilot","copilot_premium_request","Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","onepackius","","643.4698499999997","6.434698499999998"
"2026-05-18","bstock21","copilot","copilot_premium_request","Claude Sonnet 4.6","21","requests","0.04","0.8400000000000002","0","0.8400000000000002","True","300","onepackius","","445.89558000000005","4.4589558"
"2026-05-18","kennytran95","copilot","copilot_premium_request","Claude Sonnet 4.6","10","requests","0.04","0.39999999999999997","0.39999999999999997","0","False","300","Experity","","125.78009999999999","1.2578010000000002"
"2026-05-18","ssimonson","copilot","copilot_premium_request","Claude Sonnet 4.6","3","requests","0.04","0.12","0.12","0","False","300","Experity","","56.558400000000006","0.565584"
"2026-05-18","Jaredl-exp","copilot","copilot_premium_request","Claude Sonnet 4.6","4","requests","0.04","0.16","0.16","0","False","300","Experity","","97.40799000000001","0.9740798999999998"
"2026-05-18","iblatter-experity","copilot","copilot_premium_request","Claude Sonnet 4.6","0","requests","0.04","0","0","0","False","300","Experity","","769.7838599999999","7.697838600000003"
"2026-05-18","iblatter-experity","copilot","copilot_premium_request","Claude Sonnet 4.6","17","requests","0.04","0.68","0","0.68","True","300","Experity","","226.11192000000003","2.2611192"
